index,rooms,metratura,bathrooms,floor,condominium_expenses,date,contract,typology,total_floors,availability,other_features,price,year_of_build,condition,air_conditioning,energy_efficiency,city,neighborhood,car_parking,energy_performance_building,housing units,start_end_works,current_building_use,energy_certification,co2_emissions,elevator,floor_level,heating_centralized,heating_radiator,heating_gas,air_conditiong_centralized,air_conditioning_heat
0,3,114,1,2,100,08/02/2023,sale,apartment | entire property | luxury property,2 floors,libero,cancello elettricofibra otticavideocitofonoporta blindataarmadio a murobalconeimpianto tv singoloparzialmente arredatocantinagiardino comuneinfissi esterni in doppio vetro / legnoesposizione doppia,765000,1908,very good / refurbished,"autonomous, cold/heat",d139.74 kwh/m² year,milano,morgagni,,,,,,,,0,2,autonomous,to radiators,methane powered,autonomous, cold/hot
0,5,163,2,6,625,21/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,idromassaggiocancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataesposizione esternaarmadio a murobalconeportiere mezza giornataimpianto tv con parabola satellitarearredatocantinainfissi esterni in doppio vetro / pvc,1090000,1970,very good / refurbished,"centralized, cold/heat",f169.74 kwh/m² year,milano,de angeli,1 in garage/box,,,,,,,1,6,centralized,to radiators,methane powered,centralized, cold/hot
0,4,147,2,3,150,10/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,cancello elettricocaminettofibra otticaarmadio a murobalconeportiere mezza giornataimpianto tv centralizzatoparzialmente arredatocantinagiardino comuneinfissi esterni in doppio vetro / legnoesposizione doppia,1070000,1930,very good / refurbished,"autonomous, cold",f113.97 kwh/m² year,milano,paolo sarpi,,,,,,,,1,3,autonomous,to radiators,gas powered,autonomous, cold
0,4,181,3,2,,04/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,fibra otticaporta blindataesposizione esternabalconeportiere intera giornataimpianto tv centralizzatoparzialmente arredatocantinainfissi esterni in doppio vetro / legno,2250000,2003,good / habitable,"autonomous, cold/heat",d175 kwh/m² year,milano,lanza,,,,,,,,1,2,centralized,to radiators,methane powered,autonomous, cold/hot
0,2,65,1,1,300,14/02/2023,sale | income property,apartment | entire property | stately property class,4 floors,,fibra otticaporta blindataesposizione internaarmadio a muroportiere intera giornataimpianto tv centralizzatoarredatogiardino comuneinfissi esterni in doppio vetro / legno,630000,1900,very good / refurbished,"autonomous, cold",g175 kwh/m² year,milano,cadorna - castello,,winter summer,,,,,,1,1,centralized,to radiators,methane powered,autonomous, cold
0,3,140,2,1,220,27/01/2023,sale,apartment | entire property | stately property class,4 floors,libero,idromassaggiofibra otticavideocitofonoimpianto di allarmeporta blindataarmadio a murobalconeportiere intera giornataimpianto tv centralizzatoarredatocantinainfissi esterni in doppio vetro / metalloesposizione doppia,1420000,1890,very good / refurbished,"autonomous, cold/heat",e187.21 kwh/m² year,milano,piave - tricolore,,winter summer,,,,,,0,1,autonomous,by air,powered by heat pump,autonomous, cold/hot
0,1,40,1,3,83,23/02/2023,sale | income property,apartment | entire property | stately property class,4 floors,,fibra otticavideocitofonoporta blindataesposizione internaarmadio a murobalconeimpianto tv centralizzatoarredatoinfissi esterni in doppio vetro / pvc,310000,1930,good / habitable,"autonomous, cold",g≥ 175 kwh/m² year,milano,cadore,,,,,,,,1,3,autonomous,to radiators,methane powered,autonomous, cold
0,3,80,1,8,167,23/01/2023,sale,apartment | entire property | economic property class,8 floors,libero,cancello elettricoporta blindatabalconeportiere intera giornataimpianto tv centralizzatoinfissi esterni in doppio vetro / pvc,289000,1960,to be restructured,"autonomous, cold",d120 kwh/m² year,milano,primaticcio,,,,,,,,1,8,centralized,to radiators,methane powered,autonomous, cold
0,3,94,1,8,167,07/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,cancello elettricovideocitofonoesposizione esternaarmadio a murobalconeterrazzaportiere intera giornataparzialmente arredatocantinainfissi esterni in doppio vetro / legno,483000,1930,very good / refurbished,,f138.8 kwh/m² year,milano,città studi,,,,,,,,1,8,centralized,to radiators,methane powered,,
0,5,240,3,5,1.000,17/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,idromassaggiofibra otticavideocitofonoimpianto di allarmeporta blindataarmadio a muroterrazzaportiere intera giornataimpianto tv centralizzatocantinainfissi esterni in vetro / legnoesposizione doppia,4500000,1970,very good / refurbished,"autonomous, cold/heat","g≥ 3,51 kwh/m² year",milano,brera,,winter summer,,,,,,1,5,centralized,to radiators,methane powered,autonomous, cold/hot
0,4,150,2,4,500,10/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,fibra otticabalconeimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,845000,1930,good / habitable,"autonomous, cold","g≥ 3,51 kwh/m² year",milano,porta vittoria,,,,,,,,1,4,centralized,to radiators,gas powered,autonomous, cold
0,3,80,1,1,167,24/02/2023,sale,apartment | entire property | medium property class,1 floor,libero,idromassaggiofibra otticavideocitofonoporta blindatabalconeimpianto tv singoloparzialmente arredatocantinainfissi esterni in doppio vetro / pvcesposizione doppia,415000,1960,new / under construction,"autonomous, cold",g215.09 kwh/m² year,milano,argonne - corsica,,,,,,,,0,1,autonomous,to radiators,fueled by diesel,autonomous, cold
0,5,260,3+,,,22/02/2023,sale,detached villa | entire property | stately property class,2 floors,libero,tavernaimpianto di allarmeporta blindatabalconeterrazzaimpianto tv centralizzatogiardino privatoinfissi esterni in doppio vetro / legnoesposizione doppia,2000000,1920,new / under construction,"autonomous, cold/heat",c65 kwh/m² year,milano,città studi,,,,,,,,0,0,autonomous,to radiators,methane powered,autonomous, cold/hot
0,3,80,1,R,217,24/01/2023,sale,apartment | entire property | stately property class,7 floors,libero,fibra otticaportiere intera giornataimpianto tv centralizzatoinfissi esterni in vetro / legnoesposizione doppia,315000,1930,to be restructured,,g≥ 175 kwh/m² year,milano,plebisciti - susa,,,,,,,,1,0,centralized,to radiators,methane powered,,
0,4,165,2,1,,23/01/2023,sale,apartment | entire property | medium property class,7 floors,libero,cancello elettricofibra otticaporta blindatabalconeportiere intera giornataimpianto tv centralizzatocantinainfissi esterni in doppio vetro / legnoesposizione doppia,1350000,1940,to be restructured,"autonomous, cold/heat",g≥ 175 kwh/m² year,milano,carrobbio,,,,,,,,1,1,centralized,to radiators,methane powered,autonomous, cold/hot
0,2,64,1,R,50,14/02/2023,sale,apartment | entire property | stately property class,1 floor,libero,fibra otticaporta blindataesposizione esternaimpianto tv centralizzatogiardino comuneinfissi esterni in doppio vetro / legno,250000,2023,very good / refurbished,"autonomous, cold/heat",b40 kwh/m² year,milano,ponte nuovo,,,,,,,,0,0,autonomous,by air,powered by heat pump,autonomous, cold/hot
0,3,72,1,1,92,08/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,cancello elettricofibra otticaporta blindataportiere intera giornataimpianto tv centralizzatoinfissi esterni in doppio vetro / metalloesposizione doppia,215000,1940,good / habitable,,g≥ 175 kwh/m² year,milano,ca' granda,,,,,,,,1,1,autonomous,to radiators,methane powered,,
0,3,90,2,R,216,10/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,porta blindataesposizione esternaportiere mezza giornataimpianto tv centralizzatocantinainfissi esterni in doppio vetro / pvc,480000,1940,very good / refurbished,,f175 kwh/m² year,milano,solari,,,,,,,,1,0,centralized,to radiators,,,
0,3,87,1,1,125,23/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataarmadio a murobalconeterrazzaportiere intera giornataimpianto tv centralizzatoarredatocantinagiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,359000,1960,very good / refurbished,"autonomous, cold/heat",d79.87 kwh/m² year,milano,dergano,1 all'esterno,,,,,,,0,1,centralized,to radiators,methane powered,autonomous, cold/hot
0,4,129,2,5,,24/02/2023,sale - download specifications,apartment | entire property | stately property class,7 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataterrazzaportiere mezza giornataimpianto tv centralizzatocantinainfissi esterni in doppio vetro / legnoesposizione doppia,1096500,,new / under construction,"centralized, cold","a2≥ 3,51 kwh/m² year, edificio energia quasi zero",milano,navigli - darsena,,winter summer,,,,,,1,5,centralized,On the floor,powered by heat pump,centralized, cold
0,3,103,2,1,100,15/02/2023,sale - download specifications,apartment | entire property | stately property class,6 floors,libero,cancello elettricofibra otticaporta blindatabalconeportiere intera giornataimpianto tv centralizzatogiardino comuneinfissi esterni in doppio vetro / pvcesposizione doppia,409000,1967,new / under construction,system preparation,d75.9 kwh/m² year,milano,tripoli - soderini,,,,,,,,1,1,centralized,to radiators,gas powered,system preparation,
0,4,137,2,5,,24/02/2023,sale - download specifications,apartment | entire property | stately property class,7 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataterrazzaportiere mezza giornataimpianto tv centralizzatoinfissi esterni in doppio vetro / legnoesposizione doppia,1164500,,new / under construction,"centralized, cold","a2≥ 3,51 kwh/m² year, edificio energia quasi zero",milano,navigli - darsena,,winter summer,,,,,,1,5,centralized,On the floor,powered by heat pump,centralized, cold
0,3,100,2,R,250,24/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,fibra otticavideocitofonoporta blindataesposizione internaarmadio a muroportiere intera giornataimpianto tv centralizzatoparzialmente arredatocantinagiardino comuneinfissi esterni in triplo vetro / metallo,670000,1920,very good / refurbished,"autonomous, cold/heat",f672.19 kwh/m² year,milano,quadronno - crocetta,,,,,,,,1,0,centralized,to radiators,methane powered,autonomous, cold/hot
0,3,122,2,1,,24/02/2023,sale - download specifications,apartment | entire property | stately property class,1 floor,,fibra otticavideocitofonoporta blindatabalconeterrazzaimpianto tv centralizzatoinfissi esterni in doppio vetro / pvcesposizione doppia,475000,2023,new / under construction,"centralized, cold/heat","a4≥ 3,51 kwh/m² year",milano,bovisa,,,,,,,,0,1,centralized,by air,powered by heat pump,centralized, cold/hot
0,5,165,2,1,400,23/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,balconeimpianto tv centralizzatocantina,845000,1950,good / habitable,,g175 kwh/m² year,milano,argonne - corsica,,,,,,,,1,1,centralized,to radiators,fueled by diesel,,
0,4,170,2,5,540,17/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,cancello elettricofibra otticavideocitofonoporta blindataarmadio a murobalconeportiere intera giornataimpianto tv centralizzatoparzialmente arredatocantinagiardino comuneinfissi esterni in doppio vetro / legnoesposizione doppia,1130000,1970,very good / refurbished,"autonomous, cold",e122.05 kwh/m² year,milano,dezza,,,,,,,,1,5,centralized,On the floor,gas powered,autonomous, cold
0,5,65,1,1,225,24/02/2023,sale,apartment | entire property | luxury property,4 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataarmadio a murobalconeportiere intera giornataimpianto tv centralizzatoarredatocantinagiardino comuneinfissi esterni in vetro / legnoesposizione doppia,840000,2014,very good / refurbished,"autonomous, cold/heat",a≥ 175 kwh/m² year,milano,turati,,,,,,,,1,1,centralized,On the floor,gas powered,autonomous, cold/hot
0,4,105,2,1,125,24/02/2023,sale,apartment | entire property | medium property class,3 floors,libero,cancello elettricofibra otticaporta blindataterrazzaportiere intera giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in doppio vetro / metalloesposizione doppia,299000,1990,to be restructured,"autonomous, cold",d105.77 kwh/m² year,milano,quartiere adriano,1 in garage/box,,,,,,,1,1,autonomous,to radiators,methane powered,autonomous, cold
0,2,35,1,1,100,22/02/2023,sale,apartment | entire property | economic property class,8 floors,libero,cancello elettricofibra otticaporta blindataesposizione internabalconeportiere intera giornataimpianto tv centralizzato,320000,1960,good / habitable,"autonomous, cold",f174.74 kwh/m² year,milano,vercelli - wagner,,winter summer,,,,,,1,1,centralized,On the floor,methane powered,autonomous, cold
0,3,129,2,3,415,24/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,idromassaggiocaminettomansardafibra otticavideocitofonoporta blindatabalconeportiere intera giornataimpianto tv centralizzatoparzialmente arredatogiardino comuneinfissi esterni in doppio vetro / legnoesposizione doppia,610000,1935,good / habitable,"autonomous, cold/heat",e172.61 kwh/m² year,milano,centrale,,,,,,,,1,3,centralized,to radiators,gas powered,autonomous, cold/hot
0,3,125,2,3,350,06/02/2023,sale,apartment | entire property | medium property class,7 floors,libero,cancello elettricovideocitofonoporta blindatabalconeportiere intera giornataimpianto tv centralizzatocantinainfissi esterni in doppio vetro / legnoesposizione doppia,790000,1975,good / habitable,"autonomous, cold",d109.76 kwh/m² year,milano,corso genova,1 in garage/box,,,,,,,1,3,centralized,to radiators,methane powered,autonomous, cold
0,5,110,1,7,330,24/02/2023,sale,attic | entire property | luxury property,7 floors,libero,cancello elettricofibra otticavideocitofonoimpianto di allarmeporta blindataarmadio a murobalconeterrazzaportiere mezza giornataimpianto tv centralizzatocantinagiardino comuneinfissi esterni in vetro / legnoesposizione doppia,870000,1960,very good / refurbished,"autonomous, cold",g≥ 175 kwh/m² year,milano,de angeli,1 in garage/box,,,,,,,1,7,centralized,to radiators,gas powered,autonomous, cold
0,3,85,2,3,135,23/02/2023,sale,apartment | entire property | medium property class,6 floors,libero,idromassaggiofibra otticavideocitofonoporta blindataarmadio a murobalconeimpianto tv centralizzatoarredatoinfissi esterni in doppio vetro / pvcesposizione doppia,479000,1950,good / habitable,"autonomous, cold/heat",f198.23 kwh/m² year,milano,argonne - corsica,,,,,,,,1,3,centralized,to radiators,methane powered,autonomous, cold/hot
0,3,110,1,1,290,24/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,fibra otticaporta blindatabalconeportiere intera giornataimpianto tv centralizzatocantinainfissi esterni in doppio vetro / legnoesposizione doppia,490000,1930,to be restructured,,g290.63 kwh/m² year,milano,martini - insubria,,,,,,,,1,1,centralized,to radiators,methane powered,,
